股票代码,股票名称,当前价格,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SH600718,东软集团,9.77,0.01,0.1,-6.15,5514029,53835720,0.44,169.858,0,12137957782
SZ002649,博彦科技,9.59,0.01,0.1,6.44,10414880,99827853.99,2.25,19.072,0.974,5103830817
SH600605,汇通能源,11.74,0.01,0.09,-2.25,243719,2862331,0.17,31.122,0.426,1729825510
SZ002895,川恒股份,10.78,0.01,0.09,-2.27,864800,9318585,0.21,29.17,2.323,5265199940
SZ002849,威星智能,11.16,0.01,0.09,-7.62,963850,10739052.5,0.99,20.969,0.448,1478131398
SH605366,宏柏新材,11.44,0.01,0.09,-6.23,1427322,16234571,1.72,27.246,,3798080000
SZ000990,诚志股份,11.44,0.01,0.09,-3.54,3601768,41058197.92,0.43,103.244,2.535,14334456353
SH603578,三星新材,21.27,0.02,0.09,-4.15,278259,5869561,0.3,23.056,0.964,1951277959
SZ002082,万邦德,11.39,0.01,0.09,-16.86,1953800,22115504,0.82,75.799,1.317,7041558022
SH605066,天正电气,12.54,0.01,0.08,-4.13,1530200,19123657,2.16,19.198,,5028540000
SZ300857,协创数据,26.6,0.02,0.08,-9.92,1501945,39824000.59,2.91,45.733,0,5494437001
SZ002600,领益智造,11.82,0.01,0.08,-1.42,55065645,650550776.17,2.49,67.353,1.692,83256519450
SZ300235,方直科技,12.69,0.01,0.08,-0.47,1921014,24373217.87,1.71,69.141,0.394,2129776532
SH600161,天坛生物,39.83,0.03,0.08,-4.48,7582635,302821493,0.6,77.94,0.126,49964351891
SZ300396,迪瑞医疗,24.98,0.02,0.08,6.62,912542,22773493.36,0.35,24.828,2.002,6895229400
SZ200771,杭汽轮B,11.85,0.01,0.08,3.4,254269,3019099.28,0.09,17.767,1.845,8935023240
SZ300559,佳发教育,13.91,0.01,0.07,3.81,6311975,88099689.49,2.13,24.98,1.438,5557465666
SZ300542,新晨科技,13.36,0.01,0.07,-7.86,6609662,89208708.3,3.37,70.313,0.26,4009115279
SH600661,昂立教育,14.65,0.01,0.07,-2.07,173319,2531965,0.06,,0,4197940360
SZ300041,回天新材,15.2,0.01,0.07,6.37,6683400,101426481,1.92,31.55,1.17,6549503604
SH688029,南微医学,191.47,0.12,0.06,4.05,752388,144584030,1.79,89.578,,25530609800
SZ000023,深天地A,16.65,0.01,0.06,2.15,403793,6683055.42,0.29,,0.06,2310291396
SH601211,国泰君安,17.56,0.01,0.06,0.17,34557734,607738405,0.46,14.166,2.221,156432350585
SZ300850,新强联,170.52,0.1,0.06,6.65,1757511,297589298.4,6.63,59.79,0,18075120000
SZ002971,和远气体,16.84,0.01,0.06,-4.7,900347,15209050.6,0.84,33.11,0,2694400000
SZ300596,利安隆,35.52,0.02,0.06,-9.57,1204600,42626668.5,0.66,28.37,0.541,7281970118
SZ002669,康达新材,15.68,0.01,0.06,-4.8,3022600,47199342,1.2,16.843,0.511,3959089001
SZ300634,彩讯股份,16.76,0.01,0.06,-9.5,1893113,31750160.76,0.94,51.454,0.358,6704167600
SZ300816,艾可蓝,82.29,0.04,0.05,2.45,420700,34570122,2.1,58.725,0.316,6583200000
SZ002163,海南发展,19.5,0.01,0.05,-6.83,7899659,153089057.85,0.98,164.708,0,15669225000
SH600258,首旅酒店,20.62,0.01,0.05,-2.83,11302487,231517752,1.15,,0.34,20366692826
SZ002258,利尔化学,22.11,0.01,0.05,5.79,9127101,200652863.81,1.75,23.494,0,11594057166
SH900934,锦江B股,2,0.001,0.05,2.04,314500,627004,0.2,23.832,4.213,1915872880
SZ300623,捷捷微电,45.82,0.02,0.04,5.33,17618818,802926805.16,4.26,90.796,0.271,22497720758
SZ300331,苏大维格,25.26,0.01,0.04,12.82,4256200,108406135,2.57,77.108,0.396,5709993724
SH600887,伊利股份,46.16,0.02,0.04,4.03,65172501,2997057193,1.1,38.318,1.75,280773962291
SZ300212,易华录,30.84,0.01,0.03,0.62,9109948,279488411.24,1.48,61.633,0.459,20039454827
SZ300773,拉卡拉,30.15,0.01,0.03,0.77,5720177,171565442.18,1.49,26.061,3.317,24120603000
SZ000063,中兴通讯,35.87,0.01,0.03,6.6,70012182,2484475730.07,2.01,44.341,0.558,165483909791
SH600563,法拉电子,105.41,0.03,0.03,-1.99,3301708,349639152,1.47,45.705,1.233,23717250000
SH688057,金达莱,33.42,0.01,0.03,1.33,863653,28916074,1.35,24.613,,9223920000
SH688039,当虹科技,60.51,0.01,0.02,2.73,401574,24286579,0.83,54.705,,4840800000
SH603313,梦百合,40.16,0.01,0.02,23.87,5329290,213225821,1.53,32.838,0,15064646632
SZ300581,晨曦航空,44.22,0.01,0.02,-1.84,9815888,432625057.72,5.71,173.856,0.129,7595227200
SH600558,大西洋,2.97,0,0,-6.31,3939708,11636662,0.44,26.848,1.01,2665886348
SZ200017,*ST中华B,0.89,0,0,-2.2,274400,240087,0.11,,0,490699673
SH600568,*ST中珠,1.57,0,0,12.95,8525250,13512441,0.54,,0,3128805399
SZ002856,美芝股份,12.23,0,0,-13.08,554920,6794069,0.75,,0,1654875642
SH603880,南卫股份,12.04,0,0,-5.05,1065830,12856458,0.49,31.258,0.312,2711167200
SH600222,太龙药业,4.83,0,0,-3.59,2665261,12932231,0.46,65.533,0,2771870747
SH600106,重庆路桥,2.66,0,0,-0.75,6824906,18117786,0.51,16.001,2.29,3535206665
SZ300112,万讯自控,8.87,0,0,-1,5264267,46436526.54,2.45,35.218,1.354,2534583749
SZ002391,长青股份,6.87,0,0,-4.32,1976812,13555248.89,0.43,15.107,2.911,4536374224
SH900908,氯碱B股,0.46,0,0,2,316201,145591,0.08,6.62,3.074,531943989
SH601058,赛轮轮胎,8.59,0,0,42.22,78022981,661162480,3.05,16.357,1.164,23188539024
SZ300453,三鑫医疗,15.76,0,0,-10.35,4398444,69250883.8,2.5,39.883,0.635,4139915600
SZ300440,运达科技,7.53,0,0,-18.42,2587500,19446624,0.59,25.559,0.757,3373440000
SH600190,锦州港,2.94,0,0,-2.97,3968163,11643888,0.22,33.931,0.68,5886737010
SH600163,中闽能源,4.01,0,0,-3.14,13723383,54823462,1.37,26.463,0,6774104982
SZ002725,跃岭股份,7.64,0,0,-6.49,1377660,10514204.6,0.71,402.202,0.785,1955840000
SZ002420,ST毅昌,4.1,0,0,2.76,1754000,7207717,0.45,9.894,0,1644100000
SH600088,中视传媒,11.22,0,0,-5.71,4863471,53936433,1.22,,0.624,4462265808
SZ300319,麦捷科技,8.9,0,0,0.11,5675084,50494450.8,0.86,150.561,0,6203131532
SZ002679,福建金森,10.13,0,0,-12.07,1358158,13706126.08,0.58,17006.375,0.197,2388208280
SH900955,*ST海创B,0.108,0,0,-10.74,149000,15816,0.05,,0,140778000
SH600713,南京医药,4.25,0,0,-4.49,2612800,11093477,0.29,13.204,2.353,4426847787
SH600714,金瑞矿业,4.91,0,0,-9.24,1135972,5531232,0.39,,0,1414945500
SH601880,大连港,1.95,0,0,1.04,,,,28.3,1.077,25144345198
SZ300259,新天科技,4.66,0,0,-6.24,6796000,31444040,0.83,15.159,1.073,5478566084
SH600339,中油工程,2.83,0,0,-8.12,19076733,54183135,0.34,15.506,1.555,15800307343
SZ300282,三盛教育,4.25,0,0,-8.41,10147623,43603842.94,2.72,,0.474,1590802434
SH600358,*ST联合,2.87,0,0,-3.04,1254894,3587413,0.25,,0,1449168214
SZ002238,天威视讯,6.38,0,0,-7.4,1087135,6934072.01,0.14,32.78,12.057,5120327441
SZ002207,准油股份,5.95,0,0,-3.25,1292302,7585118.72,0.54,28.952,0,1559229499
SH600730,中国高科,4.21,0,0,-5.39,2264717,9513219,0.39,,0,2469821768
SZ000520,长航凤凰,3.19,0,0,-6.18,2050984,6561558.96,0.2,239.925,0,3228546221
SH600681,百川能源,5.25,0,0,3.55,2366873,12494628,0.16,15.726,8.095,7574386628
SH600601,方正科技,3.89,0,0,-2.02,12051099,46828863,0.55,,0,8538126784
SZ002566,益盛药业,6.06,0,0,-9.01,1293103,7815167.09,0.56,26.573,0.825,2005566696
SH900904,神奇B股,0.441,0,0,4.5,90650,39910,0.17,,0,235525588
SZ002507,涪陵榨菜,47,0,0,11.11,6158194,290220794.77,0.79,52.94,0.638,37099790327
SH603169,兰石重装,4.27,0,0,-8.17,3803160,16272516,0.36,,0,4489915786
SZ002432,九安医疗,8.99,0,0,-2.6,5100245,45592375.97,1.18,7.643,0,3890925230
SZ000068,华控赛格,2.89,0,0,-11.08,11961641,34185974.85,1.19,3993.83,0,2909280531
SZ002131,利欧股份,3.05,0,0,0.66,79037164,242278520.81,1.37,6.677,0.197,20602152825
SZ300382,斯莱克,8.74,0,0,12.48,8470199,74030597.13,1.5,73.861,0.4,4934336687
SH688215,瑞晟智能,42.8,0,0,-9.46,146918,6266788,1.62,60.019,,1713712000
SH688215,瑞晟智能,42.8,0,0,-9.46,146918,6266788,1.62,60.019,,1713712000
SH600306,*ST商城,5.28,0,0,1.93,339500,1788565,0.19,,0,940573487
SZ000005,世纪星源,2.32,0,0,-8.3,6649519,15539032,0.63,23.944,0,2455805473
SH900902,市北B股,0.344,0,0,1.47,592200,203537,0.13,16.937,0.494,644416853
SH600151,航天机电,8.53,0,0,-1.39,12998005,110860521,0.91,,0,12234172008
SH600791,京能置业,4.59,0,0,-8.75,5767905,26433900,1.28,,0.261,2078719200
SZ000996,中国中期,7.43,0,0,-14.6,0,0,0,307.782,0,2563350000
SZ000975,银泰黄金,8,0,0,-7.08,16706937,133268075.41,0.96,19.124,1.786,22213778120
SZ200570,苏常柴B,2.28,0,0,4.11,186800,424860.83,0.12,24.339,0,1279933463
SZ002026,山东威达,9.4,0,0,-17.54,10500348,97900735.94,2.48,,0.845,3975857079
SZ002619,艾格拉斯,1.68,0,0,-6.67,57361968,95990695.32,4.01,,0,3099425668
SZ000885,城发环境,10.98,0,0,-5.83,0,0,0,19.326,0.887,7050019240
SZ000826,启迪环境,6.58,0,0,-2.66,0,0,0,63.099,0,9413208399
SZ300691,联合光电,12.82,0,0,-0.62,1586384,20296787.64,0.87,57.171,1.172,2881322281
SZ002560,通达股份,7.27,0,0,-15.66,3258103,23723490.84,1.14,24.147,1.177,3771403157
SZ000835,*ST长动,1.49,0,0,-15.82,2211501,3278855.48,0.73,,0,486872957
SH603458,勘设股份,14.21,0,0,-0.56,1661434,23595524,0.7,7.227,3.793,3430831920
SZ002899,英派斯,12.46,0,0,-4.3,778400,9613692,0.65,41.213,0,1495200000
SH603996,*ST中新,1.56,0,0,-14.29,3162100,4882270,1.05,,0,468234000
SH600968,海油发展,2.38,0,0,-0.42,16706512,39899252,0.9,16.993,1.555,24192947994
SH600815,*ST厦工,2.12,0,0,-8.23,3034519,6351362,0.17,,0,3761080298
SZ002283,天润工业,5.83,0,0,8.36,23732648,137846694.18,2.39,14.982,0.598,6605796223
SZ300094,国联水产,4.45,0,0,-12.57,28440968,124885061.56,3.25,,0,4092036727
SH600479,千金药业,8.34,0,0,-3.47,2576082,21428224,0.62,11.734,5.995,3490349356
SH601519,大智慧,9.92,0,0,-4.43,34676334,348184285,1.74,184.853,0,19717984000
SZ002436,兴森科技,10.04,0,0,6.13,17947989,179924071.14,1.42,28.815,0.797,14938591340
SH603985,恒润股份,33.3,0,0,0.88,,,,23.975,1.244,6787872000
SZ300124,汇川技术,93.41,0,0,0.12,9337088,871075822.61,0.66,89.035,0.193,160639366530
SH601199,江南水务,3.76,0,0,-3.59,1964300,7385511,0.21,16.632,2.128,3516390698
SZ002323,*ST雅博,2.57,0,0,-6.55,670700,1720629,0.21,,0,1916525216
SH603530,神马电力,19.7,0,0,-14.09,632224,12431719,1.58,50.28,1.117,7880876453
SH600202,哈空调,3.78,0,0,-10.21,1016032,3840336,0.27,34.506,1.058,1449027740
SH900945,海控B股,0.19,0,0,-1.04,411700,76895,0.11,,0,3193162863
SZ002496,*ST辉丰,3,0,0,21.46,9920700,29657262,1.02,,0,4522769031
SH600787,中储股份,4.64,0,0,0.65,7465895,34654586,0.34,35.521,0,10207076793
SZ000565,渝三峡A,4.4,0,0,-7.17,1281450,5624783.94,0.3,46.072,0.341,1907805768
SH603612,索通发展,13.54,0,0,-0.95,14013985,189220084,3.29,40.62,0.362,5870674540
SZ000536,*ST华映,3.03,0,0,3.77,19855490,60552800.98,0.72,,0,8381079393
SZ002470,*ST金正,1.21,0,0,-5.47,21690200,26095217,0.76,,0,3976093568
SH601366,利群股份,6.86,0,0,-1.44,5797642,39668590,0.67,56.466,2.187,5903114158
SZ200168,*ST舜喆B,1.18,0,0,0,4290,4939.5,0,39.557,0,375948000
SH600844,丹化科技,5.04,0,0,22.33,,,,,0,5123282170
SZ002209,达意隆,6.13,0,0,-9.05,2218649,13605431.56,1.44,72.69,0,1196846027
SZ002917,金奥博,8.57,0,0,-8.73,1251250,10671965.5,0.67,32.686,0.778,2325418080
SZ002406,远东传动,6.21,0,0,-6.05,3418332,21176360.11,0.72,11.727,3.619,3875127729
SZ000662,*ST天夏,0.55,0,0,-32.93,0,0,0,,0,601203754
SH600251,冠农股份,6.27,0,0,-14.69,5712598,35849756,0.73,19.746,0,4920959390
SZ002927,泰永长征,11.29,0,0,-7.15,1642723,18518337.16,1.76,29.17,1.465,2525163173
SZ300091,金通灵,3.87,0,0,-7.42,19266375,74400431.37,1.95,73.519,0.258,4761123762
SZ300086,康芝药业,5.24,0,0,-6.76,7012064,36874128.39,1.61,,0,2358000000
SZ300107,建新股份,5.6,0,0,-6.82,4795298,26870434.82,1.42,30.957,10.684,3086454683
SZ002218,拓日新能,4.74,0,0,-8.85,17588161,83485845.46,1.45,40.124,0.527,5860261573
SZ002239,奥特佳,4.64,0,0,-4.92,60004110,279489942.27,1.92,462.66,0.086,14529507695
SZ002247,*ST聚力,1.6,0,0,-5.33,3529798,5667677.8,0.61,,0,1361392078
SH600086,*ST金钰,0.86,0,0,0,,,,,0,1161000000
SH605116,奥锐特,16.75,0,0,5.55,1667126,27939251,4.07,32.533,,6716750000
SH603601,再升科技,12.89,0,0,-5.57,5755950,74478824,0.8,26.171,0.776,9267837081
SZ300367,ST网力,3.22,0,0,-10.8,8969324,28789936.36,0.95,,0,3850387502
SZ000528,柳工,8.19,0,0,11.28,0,0,0,10.687,1.832,12087796069
SZ002031,巨轮智能,1.9,0,0,-4.04,11456200,21709912,0.61,,0.053,4178851773
SH601866,中远海发,3.44,0,0,15.82,,,,18.8,1.308,39931950000
SH900921,丹科B股,0.234,0,0,24.47,,,,,0,237866672
SZ000953,*ST河化,4.2,0,0,-1.41,766200,3210534,0.26,42.61,0,1537713219
SH600992,贵绳股份,6.1,0,0,-13.96,1072791,6560460,0.44,49.436,0.59,1495049000
SH600857,宁波中百,8.29,0,0,-6.64,305756,2525791,0.14,110.3,0,1859612129
SH900946,ST天雁B,0.152,0,0,-2.56,116100,17578,0.05,74.781,0,161790325
SH601126,四方股份,6.61,0,0,-5.03,4664589,30678186,0.57,17.161,2.693,5375066920
SH603318,派思股份,6.53,0,0,-9.31,3140943,20439632,0.78,,0,2626119669
SZ300268,佳沃股份,10.13,0,0,-13.71,1495000,15105924,1.12,,0,1764646000
SZ002872,ST天圣,4.25,0,0,-10.34,755900,3202952.5,0.35,,0,1351500000
SZ300215,电科院,6.78,0,0,-5.57,3925676,26611692.56,0.7,47.894,5.9,5141426462
SH601390,中国中铁,5.65,0,0,7.21,97768848,554014946,0.48,5.247,2.991,138825750449
SZ002431,棕榈股份,3.05,0,0,-4.69,5616600,17135395.48,0.41,,0,4535305623
SZ002498,汉缆股份,3.93,0,0,-5.3,13726599,53911787.2,0.41,22.871,0.916,13074308280
SH601658,邮储银行,5.36,0,0,12.13,206746131,1104847692,1.83,7.837,3.922,466205093392
SZ002184,海得控制,13.53,0,0,-2.8,2488300,33775959,1.59,27.536,0.739,3238993365
SZ002133,广宇集团,2.95,0,0,-3.91,3468040,10199640.2,0.45,13.831,2.712,2283725316
SZ002356,*ST赫美,0.98,0,0,-7.55,9246953,9136943.31,1.76,,0,517250417
SH603693,江苏新能,11.71,0,0,-9.08,,,,17.529,1.281,7236780000
SH603527,众源新材,7.5,0,0,-6.6,1081732,8089446,0.44,24.08,2.095,1828680000
SZ002219,*ST恒康,1.49,0,0,-15.82,3417000,5078668,0.19,,0,2779202281
SH603136,天目湖,21.6,0,0,-14.79,522265,11307492,0.45,68.925,3.241,2517492074
SZ002412,汉森制药,6.16,0,0,-7.51,1913468,11776215.8,0.39,21.552,1.218,3099712000
SZ002427,ST尤夫,4.22,0,0,4.98,4189153,17900405.98,0.96,,0,1848233919
SH603776,永安行,15.95,0,0,-3.68,1604454,25548873,0.86,5.963,1.129,2991901000
SH601258,ST庞大,1,0,0,-0.99,28794200,28759443,0.28,4.517,0,10227225070
SH603861,白云电器,7.89,0,0,-4.36,406400,3214341,0.1,92.95,1.426,3485958948
SZ002444,巨星科技,30.87,0,0,-0.77,11309692,346472605.99,1.12,26.298,0.615,33192896499
SH600575,淮河能源,2.17,0,0,-6.47,14778300,31914493,0.38,10.634,4.608,8433186511
SH600774,汉商集团,13.82,0,0,0.88,854491,11794349,0.38,,0,3136421388
SZ002278,神开股份,6.2,0,0,-9.09,1338500,8300514,0.4,76.635,0.806,2256239818
SH603980,吉华集团,6.28,0,0,-2.94,1058100,6636062,0.15,26.135,7.166,4396000000
SH900928,临港B股,1.299,0,0,0.39,105100,136469,0.1,12.995,2.604,2730586607
SH900901,云赛B股,0.462,0,0,2.9,200009,92035,0.07,19.245,1.649,631865136
SH600687,退市刚泰,0.24,0,0,-52,12375657,2922006,0.83,,0,357291673
SZ300222,科大智能,9.64,0,0,-6.5,12464036,120049506.21,2.29,,0,6977066548
SZ300219,鸿利智汇,10.08,0,0,-8.45,3490700,35142931.12,0.56,,0,7136070540
SH603933,睿能科技,10.16,0,0,-8.55,940932,9553229,0.47,194.644,0.984,2044529312
SH600859,王府井,31.95,0,0,-1.93,,,,76.009,1.189,24801198683
SH603089,正裕工业,8.36,0,0,-26.47,912212,7590604,0.41,53.728,3.326,1859903632
SH601128,常熟银行,7.4,0,0,0.27,31157789,229684543,1.2,11.209,2.703,20282333845
SZ200553,安道麦B,4.06,0,0,2.27,176630,712738.6,0.11,,0.337,9517132486
SH600318,新力金融,8.5,0,0,-16.99,7454693,63381969,1.48,192.077,0.235,4363597647
SZ002535,*ST林重,1.48,0,0,-3.27,5036690,7449421.1,0.88,,0,1186490950
SH688009,中国通号,6.03,0,0,2.9,28557334,173058280,1.44,17.468,,63856608570
SZ000548,湖南投资,3.78,0,0,-6.67,2479818,9436146.04,0.5,21.839,0,1887035766
SH600651,*ST飞乐,3.45,0,0,0.58,2558318,8810186,0.26,,0,8649246652
SZ002072,ST凯瑞,4.45,0,0,-0.67,872600,3884990,0.57,24.813,0,783200000
SH601985,中国核电,5.1,0,0,3.66,49283781,250987746,0.32,15.253,2.133,89025679504
SZ000705,浙江震元,6.89,0,0,-5.1,1289111,8843812.1,0.46,10.708,0.871,2302109441
SH600723,首商股份,8.35,0,0,-6.49,,,,342.224,2.275,5497703076
SZ003005,竞业达,45.05,0,0,-9.05,684661,30758086.01,2.58,23.919,,4775300000
SZ000025,特力A,16.33,0,0,-3.37,2559675,41727288.79,0.65,36.049,0.257,7039182366
SH600894,广日股份,7.73,0,0,-4.33,3755638,29012241,0.44,11.199,1.94,6647389498
SH600317,营口港,2.6,0,0,1.17,,,,15.365,1.846,16829755808
SH603890,春秋电子,13.72,0,0,18.07,7758313,106343676,2.05,19.659,1.036,5289204074
SH600667,太极实业,9.62,0,0,1.8,21166488,204433836,1,29.388,1.538,20261549512
SH605009,豪悦护理,190.87,-0.02,-0.01,0.3,1462717,276306909,5.48,33.795,,20360102900
SZ300598,诚迈科技,93.3,-0.02,-0.02,-22.17,2746512,259862979.95,2.6,65.205,0.01,9846959252
SH688529,豪森股份,31.39,-0.01,-0.03,-14.84,1870588,59185801,6.42,42.93,,4017920000
SH688399,硕世生物,180.93,-0.07,-0.04,-5.93,404826,73201603,1.28,17.224,,10606116600
SH603095,越剑智能,22.79,-0.01,-0.04,-2.65,726000,16583427,2.2,24.588,0,3008280000
SZ002987,京北方,50.8,-0.02,-0.04,6.41,1140336,58080772.54,2.84,33.942,0,8161649006
SZ300161,华中数控,19.89,-0.01,-0.05,15.44,3666958,72384213.36,2.18,36.674,0.101,3436306809
SH603033,三维股份,21.1,-0.01,-0.05,-11.38,807045,16959340,0.32,54.949,0.779,8992512024
SZ002683,宏大爆破,38.11,-0.02,-0.05,6.01,7493358,285005556.05,1.23,79.334,0.495,28586061608
SH600171,上海贝岭,15.4,-0.01,-0.06,9.84,33177561,522552358,4.74,54.584,0.714,10843472856
SZ300436,广生堂,33.44,-0.02,-0.06,-13.46,1171792,39218179.32,1.03,399.073,0,4681600000
SZ002960,青鸟消防,33.89,-0.02,-0.06,-9.41,1375499,46380623.56,1.13,20.059,0.863,8344056900
SH600315,上海家化,36.2,-0.02,-0.06,4.23,3182947,114301408,0.47,74.647,0.684,24542494488
SH600598,北大荒,17.6,-0.01,-0.06,-8.57,10048622,176439674,0.57,34.237,2.159,31287166398
SZ300485,赛升药业,13.4,-0.01,-0.07,-9.21,4465900,59831665,1.76,42.724,0.465,6454329760
SH601878,浙商证券,13.94,-0.01,-0.07,-8.89,24865006,346911869,0.69,39.177,0.595,50379780525
SH603956,威派格,15.02,-0.01,-0.07,-1.05,1929500,28875979,2.2,48.478,0.999,6397920702
SZ002555,三七互娱,30.33,-0.02,-0.07,-2.88,40615249,1235322034.13,2.74,22.725,1.978,64064593970
SZ002044,美年健康,13.29,-0.01,-0.08,17.3,39466014,520968390.25,1.03,,0,52020434637
SH600072,中船科技,13.26,-0.01,-0.08,-2.86,13214988,175759106,1.79,106.705,0.43,9762673449
SH600867,通化东宝,11.9,-0.01,-0.08,-11.06,19834780,235191111,0.98,27.543,1.681,24204463352
SZ300395,菲利华,51.45,-0.04,-0.08,-14.01,3617575,186253021.06,1.16,80.913,0.35,17387468024
SZ002993,奥海科技,63.35,-0.05,-0.08,-4.54,2181581,137061837.55,4.83,37.771,,11453680000
SZ002030,达安基因,35.63,-0.03,-0.08,3.88,18904920,675435290.53,2.21,20.173,0.064,31252988825
SZ002243,通产丽星,11.14,-0.01,-0.09,1.55,3760466,41634098.84,0.76,28.118,0.604,13486131000
SH603059,倍加洁,21.87,-0.02,-0.09,-3.06,613211,13373903,2.45,23.288,0.914,2187000000
SH603385,惠达卫浴,11.02,-0.01,-0.09,1.19,2286180,24956709,0.62,12.589,2.03,4184980524
SZ000823,超声电子,11.36,-0.01,-0.09,-0.96,5846457,66538406.44,1.09,19.787,0.88,6099933760
SZ300839,博汇股份,22.29,-0.02,-0.09,-8.5,1201741,26663526.53,4.62,34.772,1.346,2318160000
SH900936,鄂资B股,1.013,-0.001,-0.1,4.33,414900,419566,0.1,7.084,5.579,1446510381
SH600203,福日电子,9.52,-0.01,-0.1,-4.23,3097700,29360308,0.68,,0,4345376582
SH601688,华泰证券,19.12,-0.02,-0.1,6.16,77819819,1492016120,1.06,15.223,1.569,173545548000
SZ300471,厚普股份,9.8,-0.01,-0.1,-9.93,4625188,45215014.48,1.92,,0.122,3574256000
SH600810,神马股份,9.58,-0.01,-0.1,3.12,11460643,110453805,1.99,,1.577,8022059752
SH603326,我乐家居,10.14,-0.01,-0.1,13.42,14523409,148704461,4.62,18.057,1.973,3209761737
SZ002282,博深股份,9.85,-0.01,-0.1,1.44,1898130,18766225.35,0.61,47.073,0.543,4834627737
SH900912,外高B股,0.921,-0.001,-0.11,0.11,176700,163134,0.09,11.563,3.691,1045656543
SH603733,仙鹤股份,26.35,-0.03,-0.11,5.4,16159968,419045455,10.36,27.918,1.316,18602369209
SH600528,中铁工业,9.14,-0.01,-0.11,4.58,10512260,96508523,0.47,11.517,1.379,20304981514
SH600054,黄山旅游,9.11,-0.01,-0.11,1.45,3174801,28903956,0.62,,1.196,6644646698
SH688321,微芯生物,37.21,-0.04,-0.11,0.54,2022773,75295595,0.81,412.121,,15256100000
SZ002897,意华股份,26.53,-0.03,-0.11,-1.08,2282613,60156660.56,1.45,27.532,0.188,4527928160
SZ300351,永贵电器,9.3,-0.01,-0.11,-0.85,2186723,20422989.8,0.88,,0,3567869270
SH603085,天成自控,8.94,-0.01,-0.11,-12.52,3581078,31155916,1.23,,0,3309815380
SH603897,长城科技,16.58,-0.02,-0.12,-6.96,432327,7160946,0.78,17.973,3.498,2957934606
SZ000156,华数传媒,8.21,-0.01,-0.12,-4.09,4187094,34250276.16,0.33,24.972,5.936,15212575349
SH600489,中金黄金,8.43,-0.01,-0.12,-4.31,21926627,184456127,0.64,74.122,0.219,40862844915
SH600768,宁波富邦,8.06,-0.01,-0.12,-7.99,782784,6312793,0.59,2742.617,0,1078002432
SH603305,旭升股份,34.45,-0.04,-0.12,10.1,3840102,132441433,0.86,51.087,0,15400475705
SH603317,天味食品,66.52,-0.08,-0.12,-19.11,3520555,233544049,2.81,99.46,0.276,41937164215
SZ200869,张裕B,16,-0.02,-0.12,0.76,326500,5204226.54,0.14,11.54,4.759,10967424000
SH600422,昆药集团,8.47,-0.01,-0.12,-2.08,3295043,27922901,0.43,14.416,2.37,6422426363
SH603558,健盛集团,8.11,-0.01,-0.12,1.12,1205917,9774700,0.29,32.463,4.316,3376649990
SH600975,新五丰,8.22,-0.01,-0.12,2.24,11149573,91118435,1.71,15.675,0.365,5364993300
SH603027,千禾味业,43.23,-0.05,-0.12,15.65,6193304,266668877,0.94,100.844,0.212,28777143997
SZ000089,深圳机场,7.94,-0.01,-0.13,-2.82,8407642,66751983.66,0.41,312.367,1.008,16283109901
